time,open,high,low,close,EMA,EMA-based MA,Volatility Stop,mean,volume,adjMean
2025-07-08T19:17:15-04:00,298.21,298.3,298.21,298.3,298.1013175357737,NaN,298.1980756757176,4503.3,2100,4503.3
2025-07-08T19:17:30-04:00,298.31,298.4,298.31,298.3999,298.161034028619,NaN,298.2934218919317,4451.2,1338,4451.2
2025-07-08T19:17:45-04:00,298.3591,298.4469,298.3591,298.38,298.2048272228952,NaN,298.33791579733514,4483.7,800,4483.7
2025-07-08T19:18:00-04:00,298.43,298.44,298.42,298.4398,298.2518217783161,NaN,298.36367000746833,4473.9,1913,4473.9
2025-07-08T19:18:15-04:00,298.43,298.44,298.3717,298.44,298.2894574226529,NaN,298.36367000746833,4504.9,1000,4504.9
2025-07-08T19:18:30-04:00,298.41,298.41,298.31,298.4,298.3115659381223,NaN,298.43447919325985,4563,2056,4563
2025-07-08T19:18:45-04:00,298.16,298.39,298.16,298.39,298.32725275049785,NaN,298.3637552335968,3515.4,322,3515.4
2025-07-08T19:19:15-04:00,298.29,298.3,298.2,298.3,298.3218022003983,NaN,298.34856747191697,3611.7,1768,3611.7
2025-07-08T19:19:30-04:00,298.29,298.2996,298.29,298.2996,298.31736176031865,NaN,298.34438909832113,3521.2,1100,3521.2
2025-07-08T19:20:00-04:00,298.27,298.27,298.27,298.27,298.30788940825494,NaN,298.34188964340507,1279.7,400,1279.7
2025-07-08T19:20:15-04:00,298.28,298.28,298.26,298.26,298.2983115266039,NaN,298.3387951612348,1104.6,349,1104.6
2025-07-08T19:20:30-04:00,298.27,298.27,298.27,298.27,298.2926492212831,NaN,298.3351054031731,980.8,100,980.8
2025-07-08T19:20:45-04:00,298.2607,298.27,298.2601,298.2601,298.2861393770265,NaN,298.33159263301445,963.6,628,963.6
2025-07-08T19:21:00-04:00,298.26,298.28,298.25,298.25,298.27891150162117,NaN,298.3297630013637,892.3,1200,892.3
2025-07-08T19:21:30-04:00,298.25,298.25,298.22,298.22,298.26712920129694,NaN,298.31302485129555,846.6,543,846.6
2025-07-08T19:21:45-04:00,298.23,298.25,298.21,298.23,298.25970336103757,NaN,298.30712360873076,778.4,1374,778.4
2025-07-08T19:22:00-04:00,298.0516,298.0516,298,298,298.20776268883003,NaN,298.1163174282942,829.9,837,829.9
2025-07-08T19:22:15-04:00,298.09,298.1,298.09,298.1,298.186210151064,NaN,298.1163174282942,693.1,400,693.1
2025-07-08T19:22:30-04:00,298.18,298.18,298.02,298.02,298.1529681208512,NaN,298.1163174282942,629.1,460,629.1
2025-07-08T19:22:45-04:00,298.1,298.1,298,298.0585,298.13407449668097,NaN,298.1163174282942,778.8,1897,778.8
2025-07-08T19:23:00-04:00,298.06,298.1,298.06,298.06,298.11925959734475,NaN,298.1163174282942,919.7,1758,919.7
2025-07-08T19:23:15-04:00,298.1,298.15,298.1,298.11,298.1174076778758,NaN,298.02208641759944,1054.7,1450,1054.7
2025-07-08T19:23:30-04:00,298.1116,298.1116,298.1116,298.1116,298.11624614230067,NaN,298.02711209671946,1002.8,109,1002.8
2025-07-08T19:23:45-04:00,298.12,298.12,298.11,298.11,298.1149969138405,NaN,298.0312564918835,938.9,561,938.9
2025-07-08T19:24:00-04:00,298.11,298.12,298.11,298.12,298.1159975310724,NaN,298.0351936672893,924.6,400,924.6
2025-07-08T19:24:15-04:00,298.0528,298.0528,298.0528,298.0528,298.1033580248579,NaN,298.0351936672893,797.2,100,797.2
2025-07-08T19:24:30-04:00,298.06,298.11,298.06,298.11,298.1046864198863,NaN,298.0351936672893,748.5,350,748.5
2025-07-08T19:24:45-04:00,298.11,298.11,298.1,298.11,298.10574913590904,NaN,298.03862819549215,948.4,2399,948.4
2025-07-08T19:25:00-04:00,298.11,298.15,298.11,298.15,298.11459930872724,NaN,298.04494678571757,1012.4,1100,1012.4
2025-07-08T19:25:15-04:00,298.18,298.25,298.18,298.25,298.1416794469818,NaN,298.1266994464317,922.7,1000,922.7
2025-07-08T19:25:45-04:00,298.28,298.3,298.28,298.28,298.1693435575854,NaN,298.20236447411,870.9,1240,870.9
2025-07-08T19:26:00-04:00,298.23,298.3,298.23,298.3,298.19547484606835,NaN,298.20236447411,773.4,475,773.4
2025-07-08T19:26:15-04:00,298.28,298.3,298.25,298.3,298.21637987685466,NaN,298.20236447411,844.6,821,844.6
2025-07-08T19:26:30-04:00,298.29,298.3,298.21,298.21,298.2151039014837,NaN,298.20236447411,976.8,1883,976.8
2025-07-08T19:27:00-04:00,298.28,298.39,298.28,298.39,298.25008312118695,NaN,298.2358222226906,1015.6,788,1015.6
2025-07-08T19:27:30-04:00,298.29,298.31,298.22,298.27,298.2540664969496,NaN,298.2358222226906,1347.4,3418,1347.4
2025-07-08T19:27:45-04:00,298.2001,298.2001,298.2001,298.2001,298.2432731975597,NaN,298.30696294402173,1322.4,100,1322.4
2025-07-08T19:28:00-04:00,298.28,298.28,298.2799,298.2799,298.2505985580477,NaN,298.30696294402173,1282.5,2000,1282.5
2025-07-08T19:28:15-04:00,298.28,298.28,298.2112,298.28,298.2564788464382,NaN,298.30696294402173,1597.1,4246,1597.1
2025-07-08T19:28:30-04:00,298.28,298.28,298.2799,298.28,298.2611830771506,NaN,298.3020393478806,1717.1,2200,1717.1
2025-07-08T19:28:45-04:00,298.3,298.39,298.3,298.39,298.28694646172045,NaN,298.2399076195135,1665.6,725,1665.6
2025-07-08T19:29:00-04:00,298.3999,298.3999,298.25,298.3699,298.30353716937634,NaN,298.2399076195135,1716.4,983,1716.4
2025-07-08T19:29:15-04:00,298.29,298.36,298.27,298.35,298.31282973550105,NaN,298.2399076195135,1744.3,1100,1744.3
2025-07-08T19:29:30-04:00,298.28,298.35,298.27,298.27,298.3042637884008,NaN,298.2399076195135,2687,11310,2687
2025-07-08T19:29:45-04:00,298.4,298.4,298.4,298.4,298.32341103072065,NaN,298.2825505795788,2672.9,647,2672.9
2025-07-08T19:30:00-04:00,298.3517,298.44,298.3517,298.44,298.34672882457653,NaN,298.2825505795788,2433.5,1024,2433.5
2025-07-08T19:30:15-04:00,298.45,298.45,298.28,298.32,298.3413830596612,NaN,298.2825505795788,2982,5585,2982
2025-07-08T19:31:15-04:00,298.32,298.32,298.32,298.32,298.33710644772896,NaN,298.2825505795788,2792,100,2792
2025-07-08T19:31:30-04:00,298.3,298.32,298.3,298.31,298.3316851581832,NaN,298.28565187207056,2457.4,900,2457.4
2025-07-08T19:31:45-04:00,298.3734,298.3734,298.24,298.27,298.3193481265465,NaN,298.28565187207056,2351.3,1139,2351.3
2025-07-08T19:32:00-04:00,298.28,298.28,298.22,298.28,298.3114785012372,NaN,298.3672039354563,3936.8,16580,3936.8
2025-07-08T19:32:15-04:00,298.28,298.3,298.28,298.3,298.3091828009898,NaN,298.3628437386835,3875.3,368,3875.3
2025-07-08T19:32:30-04:00,298.36,298.38,298.36,298.38,298.3233462407918,NaN,298.25679844825066,3788.9,236,3788.9
2025-07-08T19:32:45-04:00,298.27,298.27,298.2125,298.2125,298.30117699263343,NaN,298.36135397416183,2687.9,300,2687.9
2025-07-08T19:33:30-04:00,298.24,298.24,298.24,298.24,298.28894159410675,NaN,298.35616127545376,2663.2,400,2663.2
2025-07-08T19:33:45-04:00,298.3,298.3,298.3,298.3,298.2911532752854,NaN,298.3548532116811,2688.9,1281,2688.9
2025-07-08T19:34:00-04:00,298.26,298.2799,298.26,298.2799,298.2889026202283,NaN,298.35211055109704,2260.4,1300,2260.4
2025-07-08T19:34:15-04:00,298.2501,298.28,298.2501,298.28,298.28712209618266,NaN,298.34874752354216,2358.1,1077,2358.1
2025-07-08T19:34:30-04:00,298.28,298.34,298.28,298.32,298.2936976769461,NaN,298.34781014736507,2338.1,700,2338.1
2025-07-08T19:34:45-04:00,298.32,298.32,298.271,298.271,298.2891581415569,NaN,298.3460946399968,2252.2,280,2252.2
2025-07-08T19:35:00-04:00,298.2705,298.3,298.27,298.2708,298.28548651324553,NaN,298.34303990799697,684.5,903,684.5
2025-07-08T19:35:15-04:00,298.3,298.3,298.14,298.21,298.2703892105964,NaN,298.32988791259714,922.5,2748,922.5
2025-07-08T19:35:30-04:00,298.141,298.25,298.141,298.25,298.26631136847715,NaN,298.3080685169673,938.9,400,938.9
2025-07-08T19:35:45-04:00,298.24,298.27,298.24,298.27,298.2670490947817,NaN,298.3046900911189,1154.8,2459,1154.8
2025-07-08T19:36:00-04:00,298.2,298.2699,298.2,298.2699,298.2676192758254,NaN,298.304480586563,1210,952,1210
2025-07-08T19:36:30-04:00,298.25,298.2701,298.2242,298.2701,298.2681154206603,NaN,298.30247405723486,1170.5,886,1170.5
2025-07-08T19:36:45-04:00,298.27,298.27,298.27,298.27,298.26849233652825,NaN,298.2971328543731,1050.5,100,1050.5
2025-07-08T19:37:15-04:00,298.201,298.201,298.201,298.201,298.25499386922263,NaN,298.2971328543731,1088.6,1458,1088.6
2025-07-08T19:37:30-04:00,298.22,298.22,298.16,298.16,298.2359950953781,NaN,298.29113990107174,1049,304,1049
2025-07-08T19:37:45-04:00,298.15,298.15,298.0276,298.0276,298.19431607630247,NaN,298.1948129060181,1122.6,1016,1122.6
2025-07-08T19:38:15-04:00,298.12,298.1892,298.12,298.1892,298.193292861042,NaN,298.1948129060181,1097.3,650,1097.3
2025-07-08T19:38:30-04:00,298.12,298.12,298.12,298.12,298.17863428883356,NaN,298.1948129060181,867.7,452,867.7
2025-07-08T19:38:45-04:00,298.06,298.1,298.06,298.1,298.16290743106686,NaN,298.1912616152973,856.2,285,856.2
2025-07-08T19:39:00-04:00,298.12,298.12,298.05,298.05,298.1403259448535,NaN,298.1909485345325,650.3,400,650.3
2025-07-08T19:39:15-04:00,298.12,298.14,298.1,298.14,298.14026075588276,NaN,298.1909485345325,815.1,2600,815.1
2025-07-08T19:39:30-04:00,298.1,298.15,298.1,298.1401,298.14022860470624,NaN,298.19029355241554,840.5,1140,840.5
2025-07-08T19:39:45-04:00,298.15,298.15,298.14,298.14,298.14018288376496,NaN,298.1855288747948,1168.9,3384,1168.9
2025-07-08T19:40:00-04:00,298.1011,298.1011,298.1011,298.1011,298.132366307012,NaN,298.18316993105503,1122.1,990,1122.1
2025-07-08T19:40:15-04:00,298.101,298.14,298.07,298.07,298.11989304560956,NaN,298.18316993105503,1181.7,900,1181.7
2025-07-08T19:40:30-04:00,298.08,298.1,298.08,298.1,298.1159144364876,NaN,298.1803483627772,1121.9,418,1121.9
2025-07-08T19:41:00-04:00,298.08,298.19,298.08,298.19,298.1307315491901,NaN,298.1803483627772,1163.5,1066,1163.5
2025-07-08T19:41:15-04:00,298.2,298.2,298.14,298.14,298.13258523935207,NaN,298.1803483627772,1305,1867,1305
2025-07-08T19:41:45-04:00,298.1,298.1,298.1,298.1,298.12606819148164,NaN,298.1803483627772,1286.5,100,1286.5
2025-07-08T19:42:00-04:00,298.0508,298.0508,298.0508,298.0508,298.1110145531853,NaN,298.15020896240924,1269,225,1269
2025-07-08T19:42:15-04:00,298.1,298.1,298.1,298.1,298.1088116425483,NaN,298.14892851428874,1034.8,258,1034.8
2025-07-08T19:42:30-04:00,298.1,298.1,298.1,298.1,298.10704931403865,NaN,298.14402208857433,1020.8,1000,1020.8
2025-07-08T19:42:45-04:00,298.1,298.1,298.05,298.05,298.0956394512309,NaN,298.1431109841456,762.7,803,762.7
2025-07-08T19:43:00-04:00,298.09,298.09,298.09,298.09,298.0945115609847,NaN,298.14149543493835,673.7,100,673.7
2025-07-08T19:43:15-04:00,298.07,298.07,298.0599,298.0599,298.08758924878776,NaN,298.1392181631914,719.3,1356,719.3
2025-07-08T19:43:30-04:00,298.05,298.05,297.89,297.89,298.0480713990302,NaN,298.0667397550319,951.4,2739,951.4
2025-07-08T19:43:45-04:00,297.88,298.02,297.88,297.95,298.0284571192242,NaN,298.0524027672802,2008.9,11641,2008.9
2025-07-08T19:44:00-04:00,297.93,297.93,297.77,297.7701,297.97678569537936,NaN,297.96078262891626,2368.6,5464,2368.6
2025-07-08T19:44:15-04:00,297.77,297.8,297.77,297.7994,297.9413085563035,NaN,297.8924934974704,2488.6,1300,2488.6
2025-07-08T19:44:30-04:00,297.79,297.9,297.77,297.84,297.9210468450428,NaN,297.8924934974704,2839.7,3736,2839.7
2025-07-08T19:44:45-04:00,297.9,297.9,297.86,297.86,297.90883747603425,NaN,297.8924934974704,2942.6,1287,2942.6
2025-07-08T19:45:00-04:00,297.83,297.88,297.8,297.82,297.8910699808274,NaN,297.8924934974704,3783.4,9408,3783.4
2025-07-08T19:45:15-04:00,297.78,298.126,297.77,297.81,297.8748559846619,NaN,297.81562521822593,4372.5,6694,4372.5
2025-07-08T19:45:30-04:00,297.81,297.81,297.8,297.8,297.8598847877295,NaN,297.9315060426853,4532.5,1700,4532.5
2025-07-08T19:45:45-04:00,297.81,297.81,297.79,297.81,297.8499078301836,NaN,297.9216807405511,4507.9,1110,4507.9
2025-07-08T19:46:00-04:00,297.81,297.9,297.8,297.9,297.8599262641469,NaN,297.9216807405511,5064,8300,5064
2025-07-08T19:46:30-04:00,297.81,297.81,297.81,297.81,297.8499410113175,NaN,297.9216807405511,3977.6,777,3977.6
2025-07-08T19:46:45-04:00,297.9,297.9,297.81,297.81,297.841952809054,NaN,297.9216807405511,3461.2,300,3461.2
2025-07-08T19:47:15-04:00,297.8293,297.8293,297.8293,297.8293,297.8394222472432,NaN,297.91949191118346,3348.7,175,3348.7
2025-07-08T19:47:30-04:00,297.88,297.88,297.82,297.84,297.83953779779455,NaN,297.9180173156243,3221,2459,3221
2025-07-08T19:47:45-04:00,297.86,297.86,297.86,297.86,297.8436302382356,NaN,297.91361644984306,3102.3,100,3102.3
2025-07-08T19:48:15-04:00,297.94,297.94,297.82,297.82,297.8389041905885,NaN,297.91361644984306,2253.9,924,2253.9
2025-07-08T19:48:30-04:00,297.83,297.88,297.81,297.81,297.8331233524708,NaN,297.91361644984306,1695.4,1109,1695.4
2025-07-08T19:48:45-04:00,297.81,297.81,297.7,297.73,297.81249868197665,NaN,297.8737719036842,2280.3,7549,2280.3
2025-07-08T19:49:00-04:00,297.73,297.76,297.73,297.76,297.8019989455813,NaN,297.8600833085,2219.3,500,2219.3
2025-07-08T19:49:15-04:00,297.73,297.73,297.73,297.73,297.78759915646503,NaN,297.841579143075,1439.3,500,1439.3
2025-07-08T19:49:30-04:00,297.72,297.7651,297.7,297.7651,297.78309932517203,NaN,297.84088268592126,1391.6,300,1391.6
2025-07-08T19:49:45-04:00,297.6,297.61,297.59,297.6,297.7464794601376,NaN,297.7184710516252,1514,1524,1514
2025-07-08T19:50:00-04:00,297.62,297.62,297.55,297.55,297.7071835681101,NaN,297.702797499044,1632,1355,1632
2025-07-08T19:50:15-04:00,297.61,297.61,297.61,297.61,297.68774685448807,NaN,297.70140762409176,1396.1,100,1396.1
2025-07-08T19:50:30-04:00,297.61,297.62,297.61,297.6101,297.67221748359043,NaN,297.6963372428872,1629.8,2437,1629.8
2025-07-08T19:50:45-04:00,297.67,297.74,297.67,297.7,297.67777398687235,NaN,297.5894871192572,1722.2,1848,1722.2
2025-07-08T19:51:00-04:00,297.71,297.74,297.68,297.74,297.6902191894979,NaN,297.5957627632944,1836,2247,1836
2025-07-08T19:51:15-04:00,297.77,297.77,297.61,297.61,297.6741753515983,NaN,297.5957627632944,1319.5,2384,1319.5
2025-07-08T19:51:45-04:00,297.65,297.65,297.6,297.62,297.66334028127864,NaN,297.5957627632944,1337,675,1337
2025-07-08T19:52:00-04:00,297.58,297.58,297.58,297.58,297.6466722250229,NaN,297.6953366508205,1332.4,454,1332.4
2025-07-08T19:52:15-04:00,297.6001,297.6481,297.6001,297.6481,297.6469577800183,NaN,297.69467731827945,1375,726,1375
2025-07-08T19:52:30-04:00,297.65,297.65,297.65,297.65,297.6475662240146,NaN,297.6890859523655,1282.6,600,1282.6
2025-07-08T19:52:45-04:00,297.65,297.6701,297.62,297.62,297.6420529792117,NaN,297.6873891547472,1235.7,886,1235.7
2025-07-08T19:53:00-04:00,297.62,297.6501,297.62,297.6501,297.64366238336936,NaN,297.68427719700986,1287.7,620,1287.7
2025-07-08T19:53:30-04:00,297.6981,297.7,297.6,297.65,297.6449299066955,NaN,297.68427719700986,1398.3,3543,1398.3
2025-07-08T19:53:45-04:00,297.65,297.65,297.65,297.65,297.6459439253564,NaN,297.68123517030136,1223.5,100,1223.5
2025-07-08T19:54:00-04:00,297.6,297.6,297.6,297.6,297.6367551402851,NaN,297.6799234117863,1008.8,100,1008.8
2025-07-08T19:54:15-04:00,297.58,297.58,297.55,297.55,297.6194041122281,NaN,297.66367724119704,799.3,289,799.3
2025-07-08T19:54:30-04:00,297.5958,297.6,297.5191,297.56,297.6075232897825,NaN,297.6593608791372,831.8,1000,831.8
2025-07-08T19:54:45-04:00,297.5501,297.56,297.5501,297.56,297.598018631826,NaN,297.6506128351803,812,256,812
2025-07-08T19:55:00-04:00,297.6,297.6,297.6,297.6,297.5984149054608,NaN,297.6488346934213,751.9,125,751.9
2025-07-08T19:55:15-04:00,297.62,297.62,297.62,297.62,297.60273192436864,NaN,297.6456454587502,705,131,705
2025-07-08T19:55:30-04:00,297.65,297.65,297.61,297.62,297.6061855394949,NaN,297.6441156858127,846.9,2305,846.9
2025-07-08T19:55:45-04:00,297.602,297.602,297.602,297.602,297.6053484315959,NaN,297.64101240152206,824.9,400,824.9
2025-07-08T19:56:00-04:00,297.75,297.75,297.6,297.6,297.60427874527676,NaN,297.582085718554,532.8,622,532.8
2025-07-08T19:56:15-04:00,297.6,297.6,297.5527,297.6,297.6034229962214,NaN,297.6681660673737,594.8,720,594.8
2025-07-08T19:56:30-04:00,297.59,297.66,297.59,297.66,297.61473839697715,NaN,297.6681660673737,750.6,1658,750.6
2025-07-08T19:56:45-04:00,297.6599,297.6599,297.51,297.5101,297.59381071758173,NaN,297.6681660673737,1085.3,3636,1085.3
2025-07-08T19:57:00-04:00,297.52,297.6,297.5,297.51,297.5770485740654,NaN,297.6516464257645,1104.7,1194,1104.7
2025-07-08T19:57:15-04:00,297.5,297.6,297.5,297.6,297.5816388592523,NaN,297.6516464257645,1156.1,770,1156.1
2025-07-08T19:57:30-04:00,297.5501,297.5983,297.5501,297.5983,297.5849710874018,NaN,297.6516464257645,1176.6,330,1176.6
2025-07-08T19:57:45-04:00,297.6585,297.66,297.6,297.63,297.59397686992145,NaN,297.6516464257645,1336.2,1727,1336.2
2025-07-08T19:58:00-04:00,297.62,297.62,297.6,297.6,297.59518149593714,NaN,297.6492456928254,1251.9,1462,1251.9
2025-07-08T19:58:15-04:00,297.6,297.6,297.57,297.6,297.5961451967497,NaN,297.6465334081841,1336.8,1249,1336.8
2025-07-08T19:58:30-04:00,297.62,297.62,297.6,297.6199,297.60089615739975,NaN,297.6432067377749,1498.3,2237,1498.3
2025-07-08T19:58:45-04:00,297.6,297.62,297.52,297.57,297.5947169259198,NaN,297.6432067377749,1752,3257,1752
2025-07-08T19:59:00-04:00,297.59,297.65,297.59,297.6498,297.60573354073586,NaN,297.6432067377749,1819.9,2337,1819.9
2025-07-08T19:59:15-04:00,297.58,297.6,297.58,297.6,297.60458683258867,NaN,297.6432067377749,1717,2607,1717
2025-07-08T19:59:30-04:00,297.65,297.67,297.65,297.67,297.61766946607094,NaN,297.56201396704023,1667.4,698,1667.4
2025-07-08T19:59:45-04:00,297.63,297.6498,297.63,297.63,297.6201355728567,NaN,297.56391326868817,1729.5,1391,1729.5